ID da Ordem,Etapa,Código do Status,Modificado por,SLA,Data do Evento,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1869708,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 12:27:04,05/08/2025 12:27,05/08/2025 17:48,05/08/2025 12:27,0.22 dias,0.19 dias,Atrasado,321.21,272.92
1869697,Vendedor - Nova Encomenda,1,-,-,2025-08-05 11:47:20,05/08/2025 11:47,05/08/2025 16:24,-,0.19 dias,-,-,-,-
1869697,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 16:24:49,05/08/2025 16:24,05/08/2025 19:56,05/08/2025 16:24,0.15 dias,0.02 dias,Atrasado,211.57,35.17
1869596,Vendedor - Nova Encomenda,1,-,-,2025-08-05 10:54:09,05/08/2025 10:54,05/08/2025 11:29,-,0.02 dias,-,-,-,-
1869596,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:29:36,05/08/2025 11:29,05/08/2025 18:54,05/08/2025 11:29,0.31 dias,0.23 dias,Atrasado,444.72,330.38
1869567,Vendedor - Nova Encomenda,1,-,-,2025-08-05 10:40:21,05/08/2025 10:40,05/08/2025 11:38,-,0.04 dias,-,-,-,-
1869567,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:38:46,05/08/2025 11:38,05/08/2025 16:06,05/08/2025 11:38,0.19 dias,0.19 dias,Atrasado,267.55,267.55
1869428,Vendedor - Nova Encomenda,1,-,-,2025-08-05 10:14:10,05/08/2025 10:14,05/08/2025 10:35,-,0.01 dias,-,-,-,-
1869428,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 10:35:13,05/08/2025 10:35,05/08/2025 23:34,05/08/2025 10:35,0.54 dias,0.27 dias,Atrasado,778.88,384.77
1869423,Vendedor - Nova Encomenda,1,-,-,2025-08-05 10:10:54,05/08/2025 10:10,05/08/2025 11:37,-,0.06 dias,-,-,-,-
1869423,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:37:45,05/08/2025 11:37,05/08/2025 17:26,05/08/2025 11:37,0.24 dias,0.22 dias,Atrasado,348.56,322.23
1869412,Vendedor - Nova Encomenda,1,-,-,2025-08-05 10:06:40,05/08/2025 10:06,05/08/2025 11:20,-,0.05 dias,-,-,-,-
1869412,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:20:44,05/08/2025 11:20,05/08/2025 17:37,05/08/2025 11:20,0.26 dias,0.24 dias,Atrasado,376.73,339.25
1869405,Vendedor - Nova Encomenda,1,-,-,2025-08-05 10:03:10,05/08/2025 10:03,05/08/2025 10:42,-,0.03 dias,-,-,-,-
1869405,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 10:42:20,05/08/2025 10:42,05/08/2025 17:19,05/08/2025 10:42,0.28 dias,0.26 dias,Atrasado,397.04,377.65
1869383,Vendedor - Nova Encomenda,1,-,-,2025-08-05 09:47:58,05/08/2025 09:47,05/08/2025 11:33,-,0.07 dias,-,-,-,-
1869383,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:33:24,05/08/2025 11:33,05/08/2025 14:18,05/08/2025 11:33,0.11 dias,0.11 dias,Atrasado,165.11,165.1
1869270,Vendedor - Nova Encomenda,1,-,-,2025-08-05 09:13:12,05/08/2025 09:13,05/08/2025 11:30,-,0.1 dias,-,-,-,-
1869270,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:30:51,05/08/2025 11:30,05/08/2025 23:55,05/08/2025 11:30,0.52 dias,0.23 dias,Atrasado,744.35,329.13
1869166,Vendedor - Nova Encomenda,1,-,-,2025-08-04 22:25:49,04/08/2025 22:25,05/08/2025 11:52,-,0.56 dias,-,-,-,-
1869166,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:52:04,05/08/2025 11:52,06/08/2025 14:01,05/08/2025 11:52,1.09 dias,0.47 dias,Atrasado,1569.89,669.88
1869032,Vendedor - Nova Encomenda,1,-,-,2025-08-04 17:51:36,04/08/2025 17:51,05/08/2025 11:34,-,0.74 dias,-,-,-,-
1869032,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:34:13,05/08/2025 11:34,05/08/2025 14:33,05/08/2025 11:34,0.12 dias,0.12 dias,Atrasado,178.78,178.77
1869008,Vendedor - Nova Encomenda,1,-,-,2025-08-04 17:26:30,04/08/2025 17:26,05/08/2025 11:22,-,0.75 dias,-,-,-,-
1869008,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:22:01,05/08/2025 11:22,08/08/2025 18:36,05/08/2025 11:22,3.3 dias,1.36 dias,Atrasado,4754.11,1957.97
1868983,Vendedor - Nova Encomenda,1,-,-,2025-08-04 17:18:50,04/08/2025 17:18,06/08/2025 14:56,-,1.9 dias,-,-,-,-
1868649,Vendedor - Nova Encomenda,1,-,-,2025-08-04 16:31:58,04/08/2025 16:31,04/08/2025 16:52,-,0.01 dias,-,-,-,-
1868649,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:52:30,04/08/2025 16:52,04/08/2025 18:15,04/08/2025 16:52,0.06 dias,0.01 dias,Atrasado,82.71,7.48
1868626,Vendedor - Nova Encomenda,1,-,-,2025-08-04 16:20:18,04/08/2025 16:20,04/08/2025 17:40,-,0.06 dias,-,-,-,-
1868626,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 17:40:24,04/08/2025 17:40,04/08/2025 17:45,04/08/2025 17:40,0.0 dias,0.0 dias,Atrasado,4.63,0.0
1868367,Vendedor - Nova Encomenda,1,-,-,2025-08-04 15:19:46,04/08/2025 15:19,04/08/2025 15:47,-,0.02 dias,-,-,-,-
1868350,Vendedor - Nova Encomenda,1,-,-,2025-08-04 15:06:43,04/08/2025 15:06,04/08/2025 15:30,-,0.02 dias,-,-,-,-
1868350,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 15:30:56,04/08/2025 15:30,04/08/2025 18:53,04/08/2025 15:30,0.14 dias,0.06 dias,Atrasado,202.57,89.05
1868263,Vendedor - Nova Encomenda,1,-,-,2025-08-04 14:30:02,04/08/2025 14:30,04/08/2025 15:57,-,0.06 dias,-,-,-,-
1868216,Vendedor - Nova Encomenda,1,-,-,2025-08-04 14:25:25,04/08/2025 14:25,04/08/2025 16:31,-,0.09 dias,-,-,-,-
1868216,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:31:38,04/08/2025 16:31,04/08/2025 19:22,04/08/2025 16:31,0.12 dias,0.02 dias,Atrasado,170.9,28.35
1868203,Vendedor - Nova Encomenda,1,-,-,2025-08-04 14:18:10,04/08/2025 14:18,04/08/2025 16:24,-,0.09 dias,-,-,-,-
1868203,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:24:32,04/08/2025 16:24,04/08/2025 22:27,04/08/2025 16:24,0.25 dias,0.02 dias,Atrasado,363.36,35.45
1868181,Vendedor - Nova Encomenda,1,-,-,2025-08-04 14:10:47,04/08/2025 14:10,05/08/2025 16:43,-,1.11 dias,-,-,-,-
1868181,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 16:43:20,05/08/2025 16:43,05/08/2025 17:03,05/08/2025 16:43,0.01 dias,0.01 dias,Atrasado,20.38,16.65
1868169,Vendedor - Nova Encomenda,1,-,-,2025-08-04 14:04:21,04/08/2025 14:04,05/08/2025 11:32,-,0.89 dias,-,-,-,-
1868169,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:32:31,05/08/2025 11:32,06/08/2025 00:10,05/08/2025 11:32,0.53 dias,0.23 dias,Atrasado,758.09,327.47
1868158,Vendedor - Nova Encomenda,1,-,-,2025-08-04 14:00:45,04/08/2025 14:00,04/08/2025 16:46,-,0.12 dias,-,-,-,-
1868158,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:46:32,04/08/2025 16:46,04/08/2025 22:54,04/08/2025 16:46,0.26 dias,0.01 dias,Atrasado,367.86,13.45
1868142,Vendedor - Nova Encomenda,1,-,-,2025-08-04 13:55:45,04/08/2025 13:55,04/08/2025 22:36,-,0.36 dias,-,-,-,-
1868135,Vendedor - Nova Encomenda,1,-,-,2025-08-04 13:52:23,04/08/2025 13:52,04/08/2025 14:52,-,0.04 dias,-,-,-,-
1868135,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 14:52:34,04/08/2025 14:52,06/08/2025 00:06,04/08/2025 14:52,1.38 dias,0.46 dias,Atrasado,1993.69,667.42
1868130,Vendedor - Nova Encomenda,1,-,-,2025-08-04 13:47:40,04/08/2025 13:47,04/08/2025 16:22,-,0.11 dias,-,-,-,-
1868130,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:22:18,04/08/2025 16:22,06/08/2025 00:13,04/08/2025 16:22,1.33 dias,0.4 dias,Atrasado,1911.64,577.68
1868053,Vendedor - Nova Encomenda,1,-,-,2025-08-04 12:59:21,04/08/2025 12:59,04/08/2025 16:29,-,0.15 dias,-,-,-,-
1868053,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:29:26,04/08/2025 16:29,04/08/2025 18:11,04/08/2025 16:29,0.07 dias,0.02 dias,Atrasado,102.51,30.55
1868031,Vendedor - Nova Encomenda,1,-,-,2025-08-04 12:42:15,04/08/2025 12:42,05/08/2025 11:36,-,0.95 dias,-,-,-,-
1868031,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:36:17,05/08/2025 11:36,05/08/2025 18:03,05/08/2025 11:36,0.27 dias,0.22 dias,Atrasado,387.62,323.7
1867998,Vendedor - Nova Encomenda,1,-,-,2025-08-04 12:15:29,04/08/2025 12:15,04/08/2025 16:51,-,0.19 dias,-,-,-,-
1867998,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:51:41,04/08/2025 16:51,04/08/2025 20:07,04/08/2025 16:51,0.14 dias,0.01 dias,Atrasado,196.03,8.3
1867939,Vendedor - Nova Encomenda,1,-,-,2025-08-04 11:44:38,04/08/2025 11:44,04/08/2025 16:02,-,0.18 dias,-,-,-,-
1867939,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:02:53,04/08/2025 16:02,04/08/2025 17:25,04/08/2025 16:02,0.06 dias,0.04 dias,Atrasado,82.96,57.1
1867837,Vendedor - Nova Encomenda,1,-,-,2025-08-04 10:53:44,04/08/2025 10:53,04/08/2025 16:23,-,0.23 dias,-,-,-,-
1867837,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:23:23,04/08/2025 16:23,04/08/2025 22:42,04/08/2025 16:23,0.26 dias,0.03 dias,Atrasado,379.16,36.6
1867599,Vendedor - Nova Encomenda,1,-,-,2025-08-04 10:14:03,04/08/2025 10:14,04/08/2025 16:03,-,0.24 dias,-,-,-,-
1867599,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:03:35,04/08/2025 16:03,04/08/2025 18:32,04/08/2025 16:03,0.1 dias,0.04 dias,Atrasado,149.24,56.4
1867593,Vendedor - Nova Encomenda,1,-,-,2025-08-04 10:13:05,04/08/2025 10:13,05/08/2025 11:31,-,1.05 dias,-,-,-,-
1867593,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-05 11:31:47,05/08/2025 11:31,06/08/2025 00:18,05/08/2025 11:31,0.53 dias,0.23 dias,Atrasado,766.63,328.2
1867590,Vendedor - Nova Encomenda,1,-,-,2025-08-04 10:12:52,04/08/2025 10:12,04/08/2025 16:25,-,0.26 dias,-,-,-,-
1867590,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:25:45,04/08/2025 16:25,04/08/2025 17:42,04/08/2025 16:25,0.05 dias,0.02 dias,Atrasado,76.78,34.23
1867566,Vendedor - Nova Encomenda,1,-,-,2025-08-04 09:54:41,04/08/2025 09:54,04/08/2025 11:36,-,0.07 dias,-,-,-,-
1867566,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:36:56,04/08/2025 11:36,05/08/2025 14:16,04/08/2025 11:36,1.11 dias,0.49 dias,Atrasado,1599.5,699.48
1867516,Vendedor - Nova Encomenda,1,-,-,2025-08-04 09:29:58,04/08/2025 09:29,04/08/2025 11:51,-,0.1 dias,-,-,-,-
1867516,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:51:14,04/08/2025 11:51,04/08/2025 13:31,04/08/2025 11:51,0.07 dias,0.07 dias,Atrasado,100.0,100.0
1867440,Vendedor - Nova Encomenda,1,-,-,2025-08-04 08:41:39,04/08/2025 08:41,04/08/2025 10:38,-,0.08 dias,-,-,-,-
1867440,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 10:38:10,04/08/2025 10:38,04/08/2025 14:47,04/08/2025 10:38,0.17 dias,0.17 dias,Atrasado,249.06,249.05
1867147,Vendedor - Nova Encomenda,1,-,-,2025-08-02 13:56:45,02/08/2025 13:56,04/08/2025 11:47,-,1.91 dias,-,-,-,-
1867147,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:47:26,04/08/2025 11:47,04/08/2025 22:21,04/08/2025 11:47,0.44 dias,0.22 dias,Atrasado,633.97,312.55
1867138,Vendedor - Nova Encomenda,1,-,-,2025-08-02 13:51:17,02/08/2025 13:51,04/08/2025 11:46,-,1.91 dias,-,-,-,-
1867138,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:46:38,04/08/2025 11:46,04/08/2025 15:34,04/08/2025 11:46,0.16 dias,0.16 dias,Atrasado,227.88,227.87
1867129,Vendedor - Nova Encomenda,1,-,-,2025-08-02 13:38:45,02/08/2025 13:38,04/08/2025 12:40,-,1.96 dias,-,-,-,-
1867129,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 12:40:18,04/08/2025 12:40,04/08/2025 22:32,04/08/2025 12:40,0.41 dias,0.18 dias,Atrasado,591.8,259.68
1867106,Vendedor - Nova Encomenda,1,-,-,2025-08-02 12:30:33,02/08/2025 12:30,04/08/2025 10:37,-,1.92 dias,-,-,-,-
1867106,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 10:37:06,04/08/2025 10:37,04/08/2025 14:03,04/08/2025 10:37,0.14 dias,0.14 dias,Atrasado,206.84,206.83
1867099,Vendedor - Nova Encomenda,1,-,-,2025-08-02 12:21:16,02/08/2025 12:21,04/08/2025 16:51,-,2.19 dias,-,-,-,-
1867099,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:51:00,04/08/2025 16:51,04/08/2025 20:28,04/08/2025 16:51,0.15 dias,0.01 dias,Atrasado,217.7,8.98
1867087,Vendedor - Nova Encomenda,1,-,-,2025-08-02 12:07:19,02/08/2025 12:07,02/08/2025 12:37,-,0.02 dias,-,-,-,-
1867087,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 12:37:31,02/08/2025 12:37,02/08/2025 14:30,02/08/2025 12:37,0.08 dias,0.08 dias,Atrasado,112.49,112.48
1867078,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:54:44,02/08/2025 11:54,04/08/2025 11:53,-,2.0 dias,-,-,-,-
1867078,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:53:17,04/08/2025 11:53,04/08/2025 18:37,04/08/2025 11:53,0.28 dias,0.21 dias,Atrasado,403.82,306.7
1867070,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:47:59,02/08/2025 11:47,02/08/2025 14:20,-,0.11 dias,-,-,-,-
1867070,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 14:20:02,02/08/2025 14:20,03/08/2025 09:53,02/08/2025 14:20,0.82 dias,0.19 dias,Atrasado,1173.74,273.73
1867068,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:46:53,02/08/2025 11:46,02/08/2025 12:05,-,0.01 dias,-,-,-,-
1867068,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 12:05:53,02/08/2025 12:05,02/08/2025 12:42,02/08/2025 12:05,0.03 dias,0.03 dias,Atrasado,36.61,36.6
1867057,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:33:00,02/08/2025 11:33,02/08/2025 11:51,-,0.01 dias,-,-,-,-
1867057,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:51:00,02/08/2025 11:51,02/08/2025 14:53,02/08/2025 11:51,0.13 dias,0.13 dias,Atrasado,182.32,182.3
1867038,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:08:03,02/08/2025 11:08,04/08/2025 11:52,-,2.03 dias,-,-,-,-
1867038,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:52:11,04/08/2025 11:52,04/08/2025 18:07,04/08/2025 11:52,0.26 dias,0.21 dias,Atrasado,375.76,307.8
1867035,Vendedor - Nova Encomenda,1,-,-,2025-08-02 11:04:43,02/08/2025 11:04,02/08/2025 12:08,-,0.04 dias,-,-,-,-
1867035,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 12:08:52,02/08/2025 12:08,02/08/2025 13:33,02/08/2025 12:08,0.06 dias,0.06 dias,Atrasado,84.29,84.28
1867015,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:39:59,02/08/2025 10:39,02/08/2025 11:56,-,0.05 dias,-,-,-,-
1867012,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:34:34,02/08/2025 10:34,04/08/2025 09:40,-,1.96 dias,-,-,-,-
1867012,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 09:40:21,04/08/2025 09:40,05/08/2025 23:31,04/08/2025 09:40,1.58 dias,0.68 dias,Atrasado,2271.46,979.63
1867008,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:27:12,02/08/2025 10:27,02/08/2025 12:10,-,0.07 dias,-,-,-,-
1867008,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 12:10:06,02/08/2025 12:10,02/08/2025 13:46,02/08/2025 12:10,0.07 dias,0.07 dias,Atrasado,96.2,96.2
1867003,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:19:44,02/08/2025 10:19,04/08/2025 09:42,-,1.97 dias,-,-,-,-
1867003,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 09:42:51,04/08/2025 09:42,04/08/2025 15:32,04/08/2025 09:42,0.24 dias,0.24 dias,Atrasado,349.63,349.62
1867000,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:18:23,02/08/2025 10:18,02/08/2025 12:02,-,0.07 dias,-,-,-,-
1867000,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 12:02:23,02/08/2025 12:02,02/08/2025 15:07,02/08/2025 12:02,0.13 dias,0.13 dias,Atrasado,185.3,185.28
1866998,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:18:12,02/08/2025 10:18,02/08/2025 11:24,-,0.05 dias,-,-,-,-
1866998,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:24:33,02/08/2025 11:24,02/08/2025 13:56,02/08/2025 11:24,0.11 dias,0.11 dias,Atrasado,152.36,152.35
1866995,Vendedor - Nova Encomenda,1,-,-,2025-08-02 10:15:58,02/08/2025 10:15,04/08/2025 11:50,-,2.07 dias,-,-,-,-
1866995,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 11:50:22,04/08/2025 11:50,04/08/2025 15:54,04/08/2025 11:50,0.17 dias,0.17 dias,Atrasado,244.24,244.23
1866977,Vendedor - Nova Encomenda,1,-,-,2025-08-02 09:54:16,02/08/2025 09:54,04/08/2025 09:41,-,1.99 dias,-,-,-,-
1866977,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 09:41:24,04/08/2025 09:41,04/08/2025 22:50,04/08/2025 09:41,0.55 dias,0.3 dias,Atrasado,789.22,438.58
1866884,Vendedor - Nova Encomenda,1,-,-,2025-08-01 22:46:59,01/08/2025 22:46,04/08/2025 16:53,-,2.75 dias,-,-,-,-
1866884,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-04 16:53:23,04/08/2025 16:53,04/08/2025 17:57,04/08/2025 16:53,0.04 dias,0.0 dias,Atrasado,63.68,6.6
1866731,Vendedor - Nova Encomenda,1,-,-,2025-08-01 18:01:06,01/08/2025 18:01,02/08/2025 11:30,-,0.73 dias,-,-,-,-
1866703,Vendedor - Nova Encomenda,1,-,-,2025-08-01 17:34:23,01/08/2025 17:34,02/08/2025 11:34,-,0.75 dias,-,-,-,-
1866703,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:34:22,02/08/2025 11:34,02/08/2025 16:52,02/08/2025 11:34,0.22 dias,0.22 dias,Atrasado,318.56,318.55
1866669,Vendedor - Nova Encomenda,1,-,-,2025-08-01 17:11:36,01/08/2025 17:11,02/08/2025 11:26,-,0.76 dias,-,-,-,-
1866669,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:26:26,02/08/2025 11:26,02/08/2025 16:55,02/08/2025 11:26,0.23 dias,0.23 dias,Atrasado,328.78,328.77
1866666,Vendedor - Nova Encomenda,1,-,-,2025-08-01 17:10:53,01/08/2025 17:10,02/08/2025 11:54,-,0.78 dias,-,-,-,-
1866666,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:54:24,02/08/2025 11:54,02/08/2025 17:00,02/08/2025 11:54,0.21 dias,0.21 dias,Atrasado,305.83,305.58
1866657,Vendedor - Nova Encomenda,1,-,-,2025-08-01 17:06:18,01/08/2025 17:06,02/08/2025 11:52,-,0.78 dias,-,-,-,-
1866657,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:52:48,02/08/2025 11:52,04/08/2025 15:40,02/08/2025 11:52,2.16 dias,0.91 dias,Atrasado,3107.71,1307.7
1866632,Vendedor - Nova Encomenda,1,-,-,2025-08-01 16:52:06,01/08/2025 16:52,02/08/2025 11:51,-,0.79 dias,-,-,-,-
1866632,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:51:55,02/08/2025 11:51,04/08/2025 22:24,02/08/2025 11:51,2.44 dias,0.96 dias,Atrasado,3512.61,1388.07
1866614,Vendedor - Nova Encomenda,1,-,-,2025-08-01 16:40:06,01/08/2025 16:40,02/08/2025 11:36,-,0.79 dias,-,-,-,-
1866614,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:36:05,02/08/2025 11:36,04/08/2025 16:00,02/08/2025 11:36,2.18 dias,0.93 dias,Atrasado,3144.64,1344.63
1866596,Vendedor - Nova Encomenda,1,-,-,2025-08-01 16:34:52,01/08/2025 16:34,04/08/2025 13:57,-,2.89 dias,-,-,-,-
1866567,Vendedor - Nova Encomenda,1,-,-,2025-08-01 16:19:49,01/08/2025 16:19,02/08/2025 18:27,-,1.09 dias,-,-,-,-
1866523,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:54:20,01/08/2025 15:54,01/08/2025 16:38,-,0.03 dias,-,-,-,-
1866523,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:38:17,01/08/2025 16:38,01/08/2025 17:19,01/08/2025 16:38,0.03 dias,0.02 dias,Atrasado,41.04,21.7
1866513,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:50:01,01/08/2025 15:50,01/08/2025 16:40,-,0.04 dias,-,-,-,-
1866513,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:40:42,01/08/2025 16:40,01/08/2025 19:50,01/08/2025 16:40,0.13 dias,0.01 dias,Atrasado,189.51,19.28
1866506,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:47:10,01/08/2025 15:47,02/08/2025 11:25,-,0.82 dias,-,-,-,-
1866506,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:25:40,02/08/2025 11:25,04/08/2025 15:56,02/08/2025 11:25,2.19 dias,0.94 dias,Atrasado,3150.66,1350.65
1866504,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:47:07,01/08/2025 15:47,01/08/2025 16:49,-,0.04 dias,-,-,-,-
1866504,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:49:47,01/08/2025 16:49,01/08/2025 17:02,01/08/2025 16:49,0.01 dias,0.01 dias,Atrasado,12.79,10.2
1866495,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:45:08,01/08/2025 15:45,01/08/2025 16:15,-,0.02 dias,-,-,-,-
1866495,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:15:11,01/08/2025 16:15,04/08/2025 14:16,01/08/2025 16:15,2.92 dias,1.04 dias,Atrasado,4201.04,1501.03
1866488,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:41:04,01/08/2025 15:41,01/08/2025 16:35,-,0.04 dias,-,-,-,-
1866488,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:35:18,01/08/2025 16:35,01/08/2025 23:03,01/08/2025 16:35,0.27 dias,0.02 dias,Atrasado,388.67,24.68
1866477,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:37:36,01/08/2025 15:37,01/08/2025 16:11,-,0.02 dias,-,-,-,-
1866477,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:11:37,01/08/2025 16:11,01/08/2025 22:39,01/08/2025 16:11,0.27 dias,0.03 dias,Atrasado,388.18,48.37
1866465,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:31:42,01/08/2025 15:31,01/08/2025 16:05,-,0.02 dias,-,-,-,-
1866456,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:29:40,01/08/2025 15:29,01/08/2025 16:54,-,0.06 dias,-,-,-,-
1866456,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:54:00,01/08/2025 16:54,01/08/2025 23:10,01/08/2025 16:54,0.26 dias,0.0 dias,Atrasado,376.93,5.98
1866449,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:27:14,01/08/2025 15:27,02/08/2025 11:28,-,0.83 dias,-,-,-,-
1866449,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:28:36,02/08/2025 11:28,04/08/2025 23:00,02/08/2025 11:28,2.48 dias,0.98 dias,Atrasado,3572.29,1411.38
1866440,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:23:21,01/08/2025 15:23,01/08/2025 16:39,-,0.05 dias,-,-,-,-
1866440,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-01 16:39:43,01/08/2025 16:39,01/08/2025 17:36,01/08/2025 16:39,0.04 dias,0.01 dias,Atrasado,56.57,20.27
1866434,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:18:56,01/08/2025 15:18,02/08/2025 11:59,-,0.86 dias,-,-,-,-
1866434,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:59:12,02/08/2025 11:59,04/08/2025 13:36,02/08/2025 11:59,2.07 dias,0.82 dias,Atrasado,2977.57,1177.57
1866418,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:10:07,01/08/2025 15:10,02/08/2025 11:29,-,0.85 dias,-,-,-,-
1866418,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-02 11:29:39,02/08/2025 11:29,02/08/2025 18:25,02/08/2025 11:29,0.29 dias,0.23 dias,Atrasado,415.71,330.33
1866413,Vendedor - Nova Encomenda,1,-,-,2025-08-01 15:08:54,01/08/2025 15:08,01/08/2025 16:43,-,0.07 dias,-,-,-,-
